mass0,mass0_5,mass1_0,mass1_5,mass2,time_minutes
0.013295203,0.498124778,1.17664063,1.573162317,2.172095537,0.063
0.012047864,0.501191437,1.170101047,1.577464342,2.175073385,0.0645
0.015121822,0.499944091,1.164789438,1.578435302,2.180500031,0.066
0.015797194,0.501943707,1.159497261,1.578216672,2.186955452,0.0675
0.023848601,0.505865932,1.155832052,1.57558012,2.192332029,0.069
0.031109326,0.504246175,1.156449795,1.579805374,2.19772768,0.0705
0.029205833,0.504979193,1.157324791,1.575084925,2.197574139,0.072
0.031681292,0.50690192,1.160797715,1.571477532,2.19607687,0.0735
0.03582231,0.507519603,1.159273982,1.568622351,2.192495823,0.075
0.03027289,0.507243276,1.15731287,1.56644249,2.188200951,0.0765
0.028826052,0.504767776,1.156740904,1.57399869,2.180659294,0.078
0.028150678,0.503320932,1.149249554,1.57513082,2.174860001,0.0795
0.028883709,0.502530277,1.144433141,1.577195287,2.172692299,0.081
0.031938449,0.501739621,1.148420334,1.583799839,2.164145708,0.0825
0.036175556,0.505186021,1.149790287,1.582076669,2.157908916,0.084
0.034425814,0.507757545,1.151494265,1.583408117,2.154232025,0.0855
0.028650368,0.509757161,1.149590731,1.579781532,2.148528576,0.087
0.017029909,0.509062529,1.150722861,1.573813915,2.140008688,0.0885
0.017087568,0.508130014,1.153301716,1.577601671,2.132068157,0.09
0.017505784,0.50413084,1.159050703,1.585929394,2.129066467,0.0915
0.016220007,0.503597319,1.165970087,1.586804271,2.127626896,0.093
0.013859859,0.500350356,1.17003417,1.588611603,2.121988773,0.0945
0.008940065,0.497778833,1.177467823,1.594997525,2.116703749,0.096
0.003943396,0.499540508,1.17483139,1.587325931,2.109496117,0.0975
0.004561112,0.499122262,1.166998625,1.590322971,2.106609821,0.099
0.002323589,0.496762156,1.163030624,1.587866783,2.105561733,0.1005
0.000381659,0.495276868,1.156606197,1.589455366,2.105922461,0.102
0.004207863,0.498427689,1.1506387,1.592233896,2.105634212,0.1035
0.001198874,0.502806664,1.150696278,1.58955884,2.108811378,0.105
-0.002999798,0.506214619,1.15236187,1.590253353,2.10874176,0.1065
-0.004646135,0.509089112,1.149506569,1.591385365,2.112517834,0.108
-0.003103203,0.511583805,1.140664577,1.594163895,2.11451292,0.1095
-0.00476876,0.51011771,1.136162996,1.596704245,2.114750862,0.111
-0.009996054,0.507204771,1.131089449,1.603623629,2.110552073,0.1125
-0.014490319,0.506072819,1.135115147,1.60977149,2.112900257,0.114
-0.009647401,0.507082224,1.131783962,1.615861773,2.117601395,0.1155
-0.004888668,0.507918596,1.125083327,1.614575982,2.124893188,0.117
-0.004432013,0.509346247,1.120247841,1.613547325,2.124931574,0.1185
-0.012894326,0.512850344,1.111386418,1.615412474,2.124739647,0.12
-0.016855063,0.517383039,1.108016849,1.615316391,2.12767148,0.1215
-0.017542342,0.520829439,1.108016849,1.618094683,2.128700256,0.123
-0.014165481,0.519344211,1.106627703,1.6179986,2.126777649,0.1245
-0.01199752,0.519221544,1.108711481,1.616712809,2.11920929,0.126
-0.018195778,0.521612823,1.111013889,1.615883827,2.115878105,0.1275
-0.018073155,0.520930171,1.118351579,1.61417973,2.117897034,0.129
-0.015198696,0.519990325,1.120197415,1.609363317,2.118295908,0.1305
-0.006955102,0.519687414,1.114705563,1.610733271,2.119190216,0.132
0.004162951,0.516755283,1.114982009,1.607601643,2.123208523,0.1335
0.011224175,0.513385713,1.119084597,1.607164264,2.115298986,0.135
0.013791134,0.509823978,1.1279459,1.601691723,2.109980106,0.1365
0.012846697,0.512717664,1.135579109,1.598122597,2.114520073,0.138
0.017225653,0.514724553,1.140357018,1.593640327,2.121934652,0.1395
0.022460259,0.517863512,1.138234854,1.589177132,2.12206912,0.141
0.02186176,0.516834855,1.137340784,1.583286524,2.115092039,0.1425
0.013103854,0.51762557,1.139758587,1.57501626,2.110950947,0.144
0.008943619,0.518377781,1.138826013,1.56535697,2.11651969,0.1455
0.016035967,0.513864279,1.144279361,1.568784237,2.113046646,0.147
0.020910012,0.506779313,1.151198745,1.57203114,2.106108189,0.1485
0.021063762,0.501532793,1.152131319,1.56498909,2.102474213,0.15
0.017686903,0.497257233,1.155443192,1.566846848,2.109167576,0.1515
0.02194323,0.494190574,1.156157017,1.566543937,2.113012791,0.153
0.033118941,0.494769871,1.160992622,1.564556241,2.109032869,0.1545
0.035414118,0.494873285,1.157738328,1.564690828,2.097818851,0.156
0.031587914,0.492938638,1.160175323,1.569088936,2.09533596,0.1575
0.027704053,0.492938638,1.163763642,1.564645052,2.093213797,0.159
0.022173855,0.49303475,1.168046474,1.56140995,2.091336966,0.1605
0.019852145,0.495111227,1.166104555,1.554130077,2.09900856,0.162
0.019157555,0.493503302,1.162316799,1.555653811,2.105375051,0.1635
0.02276504,0.486725777,1.161898613,1.557910562,2.104250431,0.165
0.022166543,0.484738052,1.160470963,1.557807207,2.102051258,0.1665
0.018121619,0.48494947,1.157397032,1.560816169,2.096290588,0.168
0.013838761,0.485463798,1.154303789,1.56787014,2.101570845,0.1695
0.010031776,0.484531283,1.149963379,1.577740788,2.105512381,0.171
0.012365393,0.486369818,1.150934219,1.580473423,2.098953724,0.1725
0.009118467,0.489969969,1.15357089,1.575630426,2.099011183,0.174
0.004720295,0.496064812,1.1514678,1.575051188,2.101705313,0.1755
0.012218954,0.498218179,1.151725054,1.575719237,2.106663704,0.177
0.014007134,0.498932004,1.147975683,1.574940443,2.107814789,0.1785
0.006258631,0.500578284,1.148651004,1.574418783,2.11082387,0.18
-0.000718405,0.498816669,1.147641659,1.577704191,2.116392374,0.1815
-0.001405685,0.499864519,1.149069309,1.584082723,2.116392374,0.183
0.001656366,0.502255797,1.152200937,1.583419323,2.114078045,0.1845
0.002692298,0.502846956,1.152972341,1.586562872,2.115981579,0.186
-0.000239817,0.504416466,1.147081614,1.592503905,2.117132902,0.1875
-0.006959697,0.504140019,1.150174737,1.592657566,2.113563776,0.189
-0.014696294,0.50564456,1.151107192,1.593544483,2.109338522,0.1905
-0.021082144,0.508987546,1.152734399,1.596096754,2.107228279,0.192
-0.019808274,0.510254145,1.158644319,1.595337152,2.10498333,0.1935
-0.014811605,0.509739816,1.165030241,1.591703176,2.104308128,0.195
-0.010586403,0.507502317,1.175499439,1.585156202,2.101214886,0.1965
-0.000477754,0.508672714,1.184560299,1.586204052,2.100508213,0.198
-0.00071569,0.507463872,1.187691808,1.592210174,2.102849483,0.1995
0.000493214,0.506074667,1.185788393,1.596807837,2.101647615,0.201
0.002415925,0.505779088,1.186482906,1.592582703,2.097913027,0.2025
0.006948628,0.507978141,1.183846474,1.592402339,2.091733932,0.204
0.01099355,0.509379268,1.187376976,1.594344378,2.085516453,0.2055
0.011733891,0.513635576,1.185949326,1.597675323,2.088455915,0.207
0.008410091,0.518214047,1.183151841,1.597495079,2.090301752,0.2085
0.001843959,0.517250359,1.177917242,1.597141862,2.098088741,0.21
0.001283898,0.517019749,1.170046091,1.603688717,2.097298145,0.2115
0.001103618,0.516094506,1.169969201,1.608113527,2.092308521,0.213
0.00461501,0.516608834,1.172824383,1.60948348,2.0932796,0.2145
0.011637796,0.520730674,1.167351961,1.615631342,2.092726946,0.216
0.02100151,0.522300124,1.168817997,1.616982102,2.094219446,0.2175
0.021799508,0.521535993,1.164535046,1.61950326,2.097519398,0.219
0.023284782,0.520944774,1.159062624,1.623156548,2.094092131,0.2205
0.022217726,0.520019531,1.157891989,1.625915766,2.09274888,0.222
0.020552168,0.520733356,1.156978846,1.637259722,2.090376854,0.2235
0.026005492,0.518039227,1.15580833,1.63500309,2.088177681,0.225
0.03156222,0.515801668,1.157235861,1.623048544,2.081522703,0.2265
0.032590844,0.514258742,1.15483737,1.620534658,2.080873966,0.228
0.034693833,0.516219854,1.15386641,1.627756953,2.087567329,0.2295
0.03249475,0.515268147,1.156522036,1.633114219,2.088499784,0.231
0.025870962,0.519788921,1.158702016,1.634683609,2.091915131,0.2325
0.022693599,0.518921375,1.160425186,1.63581562,2.087305546,0.234
0.028642016,0.514999032,1.164032698,1.635758042,2.086418867,0.2355
0.039560568,0.517056346,1.172636747,1.632112026,2.085435867,0.237
0.044396177,0.518065691,1.179794192,1.629179955,2.087976217,0.2385
0.055418134,0.51559025,1.179594755,1.627238035,2.087822437,0.24
0.056742348,0.510259569,1.180822849,1.628350854,2.081727505,0.2415
0.04696773,0.505224466,1.180822849,1.626351237,2.075118542,0.243
0.03455659,0.503969789,1.185999751,1.628177881,2.070965528,0.2445
0.030273726,0.500972688,1.187922478,1.626197577,2.06064558,0.246
0.028627388,0.497108042,1.18532443,1.624693036,2.062710047,0.2475
0.021965165,0.497345984,1.187504292,1.628661036,2.065591812,0.249
0.018537957,0.498117447,1.188494444,1.628146768,2.068132401,0.2505
0.016319653,0.499422491,1.190397978,1.627375364,2.06992054,0.252
0.009323398,0.502001345,1.190417171,1.632828593,2.075933933,0.2535
0.014147099,0.504419148,1.1947577,1.635902643,2.07821703,0.255
0.019400923,0.500136256,1.195471525,1.630172968,2.074025631,0.2565
0.019420139,0.500946164,1.191921592,1.631343365,2.073204041,0.258
0.026822707,0.49559626,1.191883087,1.636520267,2.069834471,0.2595
0.039060879,0.493731201,1.19565177,1.63459754,2.067121029,0.261
0.04381961,0.494579554,1.196584225,1.635311365,2.063102722,0.2625
0.04019291,0.49058038,1.19131124,1.634398103,2.059019089,0.264
0.031273939,0.489171982,1.192719579,1.626308203,2.053212643,0.2655
0.021287914,0.490361661,1.19603157,1.622900248,2.052176714,0.267
0.02032426,0.490484297,1.195279241,1.6214149,2.052395582,0.2685
0.021874502,0.490549237,1.198391676,1.620900631,2.055688143,0.27
0.026710112,0.49065268,1.195098996,1.619453788,2.061179876,0.2715
0.032297965,0.493565559,1.193966866,1.618064642,2.070356131,0.273
0.03683798,0.497211456,1.195252657,1.626430869,2.071887016,0.2745
0.043911111,0.498220891,1.192930937,1.629324436,2.072401285,0.276
0.053286735,0.499905646,1.188448668,1.629086614,2.067669153,0.2775
0.048585661,0.502104759,1.186384082,1.631961107,2.06570816,0.279
0.049537405,0.49843961,1.187155485,1.625498295,2.061367512,0.2805
0.042315118,0.493899584,1.1860044,1.623318434,2.055008173,0.282
0.037498727,0.491758168,1.184396505,1.631922603,2.059939861,0.2835
0.043151554,0.489443779,1.188936472,1.627697468,2.065289974,0.285
0.034508958,0.492214799,1.187129021,1.61730504,2.067707539,0.2865
0.023422031,0.493519813,1.184607863,1.617857814,2.068794012,0.288
0.014019879,0.49350059,1.181591511,1.617953897,2.067584991,0.2895
0.009794675,0.493519813,1.186189175,1.622332811,2.066582918,0.291
0.00884293,0.488388598,1.18301177,1.630100608,2.066133499,0.2925
0.002675798,0.490142941,1.178625584,1.632177114,2.067131042,0.294
0.00418029,0.491544008,1.178265095,1.634529829,2.069195747,0.2955
-0.000578443,0.490411997,1.174354553,1.639538527,2.073889256,0.297
-0.006603731,0.487479895,1.169949174,1.637447357,2.073156357,0.2985
-0.007728448,0.483776331,1.165505171,1.638886929,2.07174778,0.3
-0.00318112,0.482728481,1.162726879,1.632750988,2.075175047,0.3015
-0.001251098,0.483338863,1.170456171,1.627984881,2.074384451,0.303
-0.003269903,0.484663069,1.176301241,1.623057842,2.07880187,0.3045
-0.006355766,0.482483238,1.17502737,1.626696348,2.078448534,0.306
-0.011076061,0.488051832,1.173515558,1.636778474,2.085521698,0.3075
-0.006935045,0.491640121,1.177476168,1.632764697,2.092556477,0.309
-0.004440365,0.492894769,1.173565865,1.625818729,2.088614941,0.3105
-0.008086292,0.496559918,1.167790413,1.627914429,2.084416151,0.312
-0.002395034,0.493255317,1.166278601,1.633322001,2.080996275,0.3135
0.003791317,0.490722239,1.16088295,1.626594782,2.079319,0.315
0.006987903,0.491493702,1.163101196,1.619353294,2.084430695,0.3165
0.010564264,0.493550897,1.158618808,1.610131502,2.088365078,0.318
0.016551118,0.495865345,1.154355288,1.606658459,2.092993736,0.3195
0.019663513,0.497055024,1.157486796,1.61094141,2.095887661,0.321
0.017579738,0.499729991,1.159904599,1.614786744,2.094022512,0.3225
0.022614844,0.504680872,1.165357947,1.610979795,2.089617014,0.324
0.026421834,0.51021111,1.169383645,1.619526386,2.088150978,0.3255
0.024184305,0.514171839,1.174180746,1.615423679,2.087977886,0.327
0.012744132,0.515077829,1.181338072,1.615822792,2.081580162,0.3285
0.005682904,0.514460087,1.173563123,1.620504618,2.07789588,0.33
-0.000368912,0.510415196,1.165987611,1.622292757,2.070070505,0.3315
0.00222186,0.507759452,1.160914063,1.622473001,2.064540386,0.333
0.005668283,0.501734138,1.152766466,1.624955893,2.055229664,0.3345
0.008074179,0.498068988,1.145628452,1.632435322,2.047880173,0.336
0.00262817,0.496917784,1.152091146,1.649213433,2.045070648,0.3375
-0.001159601,0.496480316,1.154451251,1.653104544,2.048697233,0.339
0.000126176,0.501412034,1.151120186,1.654597282,2.054304361,0.3405
-0.003918745,0.50438261,1.153756738,1.663028479,2.052619696,0.342
-0.005603518,0.503288984,1.151692152,1.676417828,2.049153805,0.3435
-0.011770654,0.498890817,1.149904013,1.682013035,2.049533844,0.345
-0.016149607,0.498890817,1.149524212,1.684019804,2.055129051,0.3465
-0.011874057,0.496158212,1.148373008,1.677184701,2.057450533,0.348
-0.010073971,0.490950108,1.146051288,1.671796322,2.059733868,0.3495
-0.010730125,0.488236725,1.141645789,1.677115202,2.061798573,0.351
-0.005084613,0.486352444,1.141542315,1.677218556,2.06087327,0.3525
-0.00159975,0.482944489,1.14023006,1.677341104,2.058083057,0.354
0.000457494,0.479774415,1.135843754,1.682518005,2.058166981,0.3555
-0.000359723,0.476385653,1.136872411,1.685039282,2.061935902,0.357
-0.005813047,0.475871325,1.136093616,1.690196991,2.068674803,0.3585
-0.01518867,0.476404846,1.137989759,1.691290617,2.067941904,0.36
-0.013438927,0.479394615,1.144786596,1.68696928,2.070950747,0.3615
-0.012191586,0.4810794,1.145596504,1.689862967,2.072217226,0.363
-0.008783599,0.4810794,1.145017147,1.682943583,2.07412076,0.3645
-0.009677689,0.481278926,1.146817327,1.676480889,2.071027756,0.366
-0.009999812,0.476424098,1.144752741,1.672178745,2.061555862,0.3675
-0.004354302,0.475928992,1.139755964,1.672635555,2.061774731,0.369
0.000101527,0.479973912,1.136720538,1.665021539,2.065124989,0.3705
0.010820581,0.485162765,1.141813278,1.66151011,2.057994127,0.372
0.017694212,0.49007526,1.148590803,1.66563189,2.04812336,0.3735
0.018035553,0.494312376,1.149677157,1.66997242,2.042612553,0.375
0.017521244,0.495321751,1.148782969,1.672209978,2.038252831,0.3765
0.020948451,0.496331155,1.144757271,1.67424798,2.038137436,0.378
0.016189717,0.497121871,1.145252347,1.673887491,2.034291983,0.3795
0.014800536,0.498864293,1.148879051,1.676382065,2.032465458,0.381
0.016627153,0.502966881,1.152267814,1.673423409,2.028562307,0.3825
0.023765253,0.509391189,1.154846787,1.66834259,2.019739628,0.384
0.027694862,0.511912346,1.158596039,1.660348892,2.00776577,0.3855
0.027694862,0.511854708,1.161213398,1.656239033,2.006737232,0.387
0.023450442,0.510388672,1.163926721,1.654051781,2.005052328,0.3885
0.018350367,0.510626614,1.169180632,1.651388645,2.003804922,0.39
0.010652208,0.512825668,1.171283603,1.649439454,1.999541402,0.3915
0.01257492,0.509417653,1.170055389,1.651753902,1.998635411,0.393
0.01594447,0.509655595,1.174814224,1.652145505,2.004557133,0.3945
0.017552368,0.509932041,1.181990743,1.65727675,2.00229311,0.396
0.016324248,0.502620935,1.188672185,1.663559198,1.996390581,0.3975
0.013469011,0.500325739,1.191308737,1.667205095,1.999426126,0.399
0.012356201,0.499020755,1.191527367,1.661333561,2.000892162,0.4005
0.010978927,0.499239475,1.19626689,1.656870365,1.99930346,0.402
0.010971615,0.499696136,1.198132038,1.65593791,1.994537354,0.4035
0.016295003,0.497040391,1.205527306,1.651217699,1.990189552,0.405
0.016210815,0.49493739,1.211571813,1.646792889,1.988877296,0.4065
0.016994189,0.49426201,1.208002806,1.646098375,1.986420989,0.408
0.022870325,0.493548214,1.206813097,1.642034173,1.979778051,0.4095
0.029943455,0.494319677,1.204633236,1.639635563,1.985469341,0.411
0.034341626,0.491702378,1.204832673,1.644632339,1.993797064,0.4125
0.039691545,0.493548214,1.204537034,1.645982981,1.999488354,0.414
0.049857851,0.494069815,1.210228324,1.644440055,1.997592211,0.4155
0.061612841,0.496725559,1.208839178,1.645771623,1.996762991,0.417
0.067219913,0.493041217,1.205488801,1.649958372,1.996306419,0.4185
0.067412101,0.493298352,1.20406127,1.651328325,1.990100861,0.42
0.069012687,0.496011764,1.202852249,1.650814056,1.990422845,0.4215
0.072850801,0.49410826,1.201643348,1.648653388,1.987985849,0.423
0.076773092,0.497792631,1.195418596,1.646730661,1.985522389,0.4245
0.078638151,0.499258697,1.190640688,1.644274473,1.983058691,0.426
0.078381002,0.49815321,1.192010641,1.643027067,1.98462081,0.4275
0.080921426,0.496790558,1.194827437,1.63727808,1.986171246,0.429
0.088992059,0.496694446,1.193522453,1.631767273,1.994679213,0.4305
0.087172747,0.500893116,1.190789819,1.632622838,1.993592978,0.432
0.095853776,0.502777398,1.184488058,1.633555412,1.988711596,0.4335
0.095834561,0.500681698,1.188874483,1.632841587,1.989398956,0.435
0.097043455,0.496225893,1.194450378,1.63547802,1.994633555,0.4365
0.101146042,0.491589785,1.202463388,1.639542222,1.992633939,0.438
0.108952202,0.492856324,1.209981203,1.639323473,1.990131855,0.4395
0.114874087,0.495189965,1.211493015,1.63226223,1.986010075,0.441
0.115722418,0.493601263,1.208921432,1.627542019,1.986420989,0.4425
0.119149633,0.492925882,1.206864119,1.624287724,1.988793015,0.444
0.121709287,0.495478243,1.204826236,1.619567394,1.992773056,0.4455
0.123593554,0.494802862,1.20425415,1.620319605,1.9934026,0.447
0.118481576,0.494384646,1.203225613,1.621367455,1.985228539,0.4485
0.112179905,0.496326596,1.20477581,1.621444464,1.983505368,0.45
0.112417847,0.496288121,1.208248854,1.622948885,1.984553337,0.4515
0.107897051,0.494822085,1.211226702,1.62546277,1.982630491,0.453
0.102090478,0.494757116,1.207066417,1.63220191,1.981421709,0.4545
0.098187387,0.494891644,1.200327396,1.636780381,1.982051253,0.456
0.085660942,0.495064616,1.199279547,1.642606139,1.981041908,0.4575
0.07562916,0.495064616,1.204180002,1.643377542,1.983736038,0.459
0.066871256,0.494865119,1.203350902,1.641512632,1.990025759,0.4605
0.065309107,0.500426412,1.194888592,1.638895273,1.988264203,0.462
0.060511939,0.502445221,1.186902165,1.637229681,1.989684463,0.4635
0.046956863,0.503577292,1.185616493,1.633841038,1.98997283,0.465
0.042501032,0.502329946,1.179571867,1.632535934,1.992448092,0.4665
0.039407857,0.502805829,1.183977365,1.636684179,1.992981672,0.468
0.035620093,0.505680263,1.185527563,1.638054252,1.992801428,0.4695
0.027273092,0.502452552,1.190608501,1.641745925,1.989535332,0.471
0.020610865,0.503147125,1.197631359,1.644447327,1.985413432,0.4725
0.020733491,0.507031024,1.201085091,1.645540953,1.987812042,0.474
0.018495968,0.511551797,1.205291033,1.647348404,1.993676305,0.4755
0.017935909,0.512760699,1.20430088,1.649850368,1.996247768,0.477
0.019022185,0.511333108,1.203329802,1.64252007,1.99446702,0.4785
0.025722848,0.511172056,1.199960232,1.633105993,1.998074532,0.48
0.032166354,0.512618899,1.199941039,1.627537489,1.994344473,0.4815
0.032262448,0.513923883,1.203253031,1.624547601,1.986672759,0.483
0.037946399,0.518598437,1.207574368,1.619892359,1.983495474,0.4845
0.041001134,0.522720218,1.201111555,1.617931128,1.983906269,0.486
0.043303628,0.51996839,1.206526518,1.618034601,1.980433345,0.4875
0.042351879,0.519872308,1.214834929,1.619842052,1.983557701,0.489
0.043618441,0.52347976,1.223220348,1.622182846,1.986746907,0.4905
0.052806467,0.527774572,1.220127225,1.626684427,1.984612823,0.492
0.04959067,0.528944969,1.221554756,1.623771667,1.983403921,0.4935
0.046317212,0.53217268,1.213246346,1.622942448,1.982091546,0.495
0.049763635,0.533162892,1.207574368,1.626653433,1.981968999,0.4965
0.055808146,0.53637135,1.199542046,1.626139045,1.979466915,0.498
0.060244754,0.538217187,1.189786673,1.624216318,1.979743242,0.4995
0.059523635,0.533999324,1.18242979,1.623682737,1.976964951,0.501
0.065959834,0.533561885,1.180088997,1.622358561,1.977003336,0.5025
0.061484784,0.532706261,1.175825357,1.61187017,1.981524229,0.504
0.05324119,0.537104368,1.177985907,1.618114233,1.983780861,0.5055
0.049330797,0.541444898,1.17824316,1.619921565,1.979870558,0.507
0.045420405,0.539978862,1.176378012,1.617902756,1.980718851,0.5085
0.04887414,0.538397491,1.180023909,1.619234324,1.984956026,0.51
0.051510662,0.534655452,1.181232929,1.622430801,1.988267899,0.5115
0.051960006,0.53261745,1.181946635,1.624913573,1.989940882,0.513
0.048325989,0.53673923,1.181052566,1.625769377,1.992788792,0.5145
0.049965017,0.536462843,1.181586027,1.629242182,1.994273901,0.516
0.048583146,0.532920361,1.177464247,1.630715609,1.992531538,0.5175
0.04268048,0.533434629,1.168879271,1.626536131,1.997520924,0.519
0.041586891,0.531377435,1.16701436,1.623166561,1.999482036,0.5205
0.040700108,0.528702438,1.174904585,1.621700525,2.00199604,0.522
0.03826309,0.526940823,1.174467325,1.621147871,2.010220289,0.5235
0.036758594,0.528168917,1.177560449,1.617739797,2.015865803,0.525
0.039870989,0.526741326,1.183309317,1.615007162,2.0222826,0.5265
0.038919244,0.523989439,1.188543916,1.61394012,2.032725334,0.528
0.031761922,0.516087234,1.186563492,1.612435579,2.034333467,0.5295
0.033980232,0.513695955,1.188133001,1.614223838,2.032578945,0.531
0.043509603,0.510982513,1.180898786,1.616011977,2.030959129,0.5325
0.045413096,0.506860733,1.179413557,1.613793612,2.030187845,0.534
0.044384472,0.505985856,1.180069685,1.614706993,2.038714886,0.5355
0.040654361,0.504757762,1.175928712,1.608681679,2.047936916,0.537
0.034114763,0.505651832,1.172996521,1.601447582,2.045254707,0.5385
0.02999296,0.504108906,1.175832629,1.594708443,2.045961142,0.54
0.034751695,0.503594637,1.170778275,1.588997841,2.049023151,0.5415
0.036758594,0.505755305,1.166180611,1.580766201,2.057627201,0.543
0.041716825,0.505774498,1.160393238,1.578901291,2.064758301,0.5445
0.048931796,0.507021844,1.162753344,1.574418783,2.070756912,0.546
0.049722485,0.506707013,1.163666725,1.570669413,2.075212717,0.5475
0.046153434,0.50593555,1.156490088,1.565254569,2.076858997,0.549
0.0387774,0.507420838,1.155956626,1.562038779,2.075592518,0.5505
0.031497456,0.506372988,1.15373826,1.564276338,2.081360817,0.552
0.028185561,0.507144451,1.148883581,1.564867496,2.080074787,0.5535
0.033143796,0.508725822,1.144761801,1.567677021,2.073850155,0.555
0.037008435,0.512429416,1.144780874,1.571875691,2.070261717,0.5565
0.039741054,0.518493116,1.149578094,1.571971774,2.071244717,0.558
0.038198121,0.521663189,1.157725573,1.566653013,2.074272871,0.5595
0.037580404,0.52556622,1.155661106,1.56894815,2.079783916,0.561
0.039894804,0.523509026,1.152901888,1.567693472,2.078317881,0.5625
0.034898132,0.522422731,1.147782564,1.566876411,2.074614286,0.564
0.030396555,0.520776391,1.144766331,1.565145731,2.074337959,0.5655
0.03703225,0.521386802,1.140978575,1.565537453,2.07074976,0.567
0.040678177,0.51627481,1.144823909,1.572591305,2.064087391,0.5685
0.043886662,0.512448609,1.149955153,1.582243443,2.054577351,0.57
0.042812295,0.508545518,1.157645941,1.583985806,2.050950527,0.5715
0.034484513,0.508108079,1.162681103,1.58431983,2.045201778,0.573
0.029507063,0.511393428,1.163394928,1.586756825,2.039015293,0.5745
0.029184939,0.510557055,1.16940093,1.583444953,2.038121223,0.576
0.028156316,0.504550934,1.172352314,1.577953219,2.029536247,0.5775
0.03222046,0.505283952,1.172686338,1.572737813,2.022436619,0.579
0.036046661,0.503161788,1.174904585,1.575612307,2.01989603,0.5805
0.031583522,0.501534641,1.175438166,1.573747158,2.017420769,0.582
0.028870126,0.501630783,1.179797888,1.56664753,2.01989603,0.5835
0.025120798,0.498813927,1.178903818,1.560280919,2.019600391,0.585
0.018297508,0.494043291,1.17749548,1.560538054,2.015118122,0.5865
0.022001091,0.490140229,1.183681726,1.562203646,2.010493994,0.588
0.028187443,0.494100958,1.189077377,1.563374043,2.003985405,0.5895
0.036039352,0.497347891,1.195919991,1.567495942,2.005624533,0.591
0.046443593,0.498338044,1.198299289,1.570646763,2.010652304,0.5925
0.047748588,0.497129202,1.196472645,1.56755352,2.014156342,0.594
0.049053587,0.49786219,1.191295862,1.569637299,2.023428679,0.5955
0.043999255,0.500145495,1.183681726,1.566010714,2.023620844,0.597
0.038192686,0.501116395,1.178189993,1.562879086,2.021203041,0.5985
0.039781369,0.499830663,1.174183607,1.559290767,2.021801472,0.6
0.046765715,0.499554276,1.174678564,1.55572176,2.024502993,0.6015
0.054064877,0.504017413,1.171109557,1.553342342,2.019847631,0.603
0.060777452,0.504654408,1.168273568,1.557168484,2.019475222,0.6045
0.065021873,0.504255354,1.175231457,1.559805036,2.018665314,0.606
0.061832599,0.502969623,1.175745726,1.560261726,2.017674923,0.6075
0.060984261,0.503169119,1.174517632,1.556911469,2.017353058,0.609
0.060135916,0.503407001,1.167045355,1.558339,2.012394905,0.6105
0.061371349,0.503053784,1.162248254,1.570235848,2.010587215,0.612
0.066206954,0.503529668,1.159116745,1.575766087,2.01908803,0.6135
0.067004956,0.506262302,1.155985117,1.578183889,2.023370981,0.615
0.071268596,0.507624924,1.154338717,1.581848979,2.025949955,0.6165
0.069384322,0.508434772,1.149798632,1.578794241,2.024568081,0.618
0.068915755,0.50841558,1.151644468,1.572446823,2.020150661,0.6195
0.071720652,0.506197333,1.152976036,1.56778419,2.018085957,0.621
0.070281126,0.507759452,1.157696247,1.557963848,2.016221046,0.6225
0.069624975,0.507437289,1.163207293,1.552027345,2.013250351,0.624
0.068512164,0.508427501,1.168184757,1.548727274,2.008414745,0.6255
0.065591961,0.506189942,1.165966511,1.557028532,2.002884626,0.627
0.063032314,0.500049353,1.158809185,1.566062927,1.994660139,0.6285
0.064736307,0.498326153,1.160731792,1.573393106,1.995470047,0.63
0.067437798,0.500525236,1.164719105,1.579552889,1.998651981,0.6315
0.071283221,0.499116838,1.16543293,1.585018158,2.002117634,0.633
0.079288878,0.503154457,1.166166067,1.5821172,2.001841307,0.6345
0.085583225,0.504858494,1.170049906,1.588200092,2.00568676,0.636
0.091819927,0.507494926,1.176808119,1.586926222,2.008760691,0.6375
0.092230827,0.510619283,1.177541256,1.57591629,2.00890255,0.639
0.089022338,0.512457848,1.179425478,1.569806814,2.003894091,0.6405
0.076914102,0.509210885,1.186621189,1.563658834,1.999058485,0.642
0.065300956,0.506040812,1.191694736,1.557311416,1.997058868,0.6435
0.067242891,0.502909184,1.197777748,1.557150364,1.992699027,0.645
0.063332498,0.500690937,1.199121237,1.561291456,1.991490245,0.6465
0.055756964,0.501423955,1.202091694,1.571380854,1.986976624,0.648
0.057718113,0.498729765,1.19764781,1.576377511,1.979228258,0.6495
0.064702466,0.497701138,1.192747116,1.58183074,1.986443162,0.651
0.072715431,0.497328669,1.191691995,1.587065458,1.993420243,0.6525
0.077654451,0.49995786,1.193672419,1.587836862,1.997683764,0.654
0.082297862,0.505480766,1.19495821,1.587161541,2.005002022,0.6555
0.07595776,0.505500019,1.19600606,1.590074301,2.005761862,0.657
0.077281974,0.502130449,1.190886736,1.583650112,2.0037117,0.6585
0.077680975,0.50513941,1.183349609,1.574293733,1.998381138,0.66
0.073064089,0.50266397,1.183645248,1.573046446,1.998162389,0.6615
0.071997032,0.500303805,1.190603018,1.5711236,1.997578502,0.663
0.069406256,0.49869591,1.19331646,1.574654341,1.999174595,0.6645
0.066796266,0.499686092,1.19608748,1.578365088,2.001438618,0.666
