Time,L1_0_5,L2_0_5,Total0_5,L1_2_0,L2_2_0,Total2_0,Time_H,Time_HS,Time_HS,Time_HSK
4:36:23 PM,-0.2141,1.2732,1.059,0.7999,1.2511,2.051,06:19.1,2/28/2023 16:36:23.228,44985.6919355093,2/28/2023 1:06:19.104
4:36:23 PM,-0.2187,1.284,1.0653,0.7954,1.2498,2.0452,06:19.2,2/28/2023 16:36:23.307,44985.6919364236,2/28/2023 1:06:19.183
4:36:23 PM,-0.221,1.285,1.064,0.7945,1.2449,2.0394,06:19.3,2/28/2023 16:36:23.402,44985.6919375231,2/28/2023 1:06:19.278
4:36:23 PM,-0.2172,1.2788,1.0616,0.7852,1.2436,2.0288,06:19.4,2/28/2023 16:36:23.497,44985.6919386227,2/28/2023 1:06:19.373
4:36:24 PM,-0.222,1.2775,1.0556,0.7838,1.2413,2.0251,06:19.5,2/28/2023 16:36:23.590,44985.6919396991,2/28/2023 1:06:19.466
4:36:24 PM,-0.2284,1.275,1.0466,0.785,1.2367,2.0216,06:19.6,2/28/2023 16:36:23.684,44985.6919407870,2/28/2023 1:06:19.560
4:36:24 PM,-0.2291,1.2696,1.0404,0.7866,1.2292,2.0158,06:19.6,2/28/2023 16:36:23.766,44985.6919417361,2/28/2023 1:06:19.642
4:41:25 PM,-0.1299,1.1708,1.0409,0.9008,1.5771,2.478,11:20.5,2/28/2023 16:41:24.606,44985.6954236806,2/28/2023 1:11:20.482
4:41:25 PM,-0.1347,1.1683,1.0336,0.9001,1.5715,2.4716,11:20.6,2/28/2023 16:41:24.700,44985.6954247685,2/28/2023 1:11:20.576
4:41:25 PM,-0.1361,1.1659,1.0298,0.8973,1.5715,2.4687,11:20.7,2/28/2023 16:41:24.779,44985.6954256829,2/28/2023 1:11:20.655
4:41:25 PM,-0.133,1.1613,1.0283,0.8894,1.5645,2.4539,11:20.7,2/28/2023 16:41:24.873,44985.6954267708,2/28/2023 1:11:20.749
4:41:25 PM,-0.1278,1.1575,1.0297,0.8832,1.562,2.4452,11:20.8,2/28/2023 16:41:24.967,44985.6954278588,2/28/2023 1:11:20.843
4:41:25 PM,-0.1252,1.1587,1.0336,0.8832,1.5674,2.4506,11:20.9,2/28/2023 16:41:25.047,44985.6954287847,2/28/2023 1:11:20.923
4:41:25 PM,-0.124,1.1575,1.0335,0.8877,1.5679,2.4556,11:21.0,2/28/2023 16:41:25.142,44985.6954298843,2/28/2023 1:11:21.018
4:41:25 PM,-0.1171,1.1508,1.0337,0.8918,1.5607,2.4525,11:21.1,2/28/2023 16:41:25.236,44985.6954309722,2/28/2023 1:11:21.112
4:41:25 PM,-0.1125,1.1477,1.0351,0.8951,1.5568,2.4519,11:21.2,2/28/2023 16:41:25.324,44985.6954319907,2/28/2023 1:11:21.200
4:41:25 PM,-0.1175,1.1497,1.0322,0.9039,1.556,2.46,11:21.3,2/28/2023 16:41:25.409,44985.6954329745,2/28/2023 1:11:21.285
4:41:26 PM,-0.1209,1.1515,1.0307,0.9089,1.5697,2.4786,11:21.4,2/28/2023 16:41:25.503,44985.6954340625,2/28/2023 1:11:21.379
4:41:26 PM,-0.1168,1.1541,1.0373,0.9137,1.5756,2.4893,11:21.5,2/28/2023 16:41:25.597,44985.6954351505,2/28/2023 1:11:21.473
4:41:26 PM,-0.1199,1.1544,1.0345,0.9251,1.581,2.5061,11:21.6,2/28/2023 16:41:25.676,44985.6954360648,2/28/2023 1:11:21.552
4:41:26 PM,-0.1278,1.1505,1.0227,0.928,1.5874,2.5154,11:21.6,2/28/2023 16:41:25.770,44985.6954371528,2/28/2023 1:11:21.646
4:41:26 PM,-0.1366,1.1562,1.0196,0.9232,1.5859,2.5091,11:21.7,2/28/2023 16:41:25.865,44985.6954382523,2/28/2023 1:11:21.741
4:41:26 PM,-0.1409,1.1582,1.0174,0.9211,1.5815,2.5026,11:21.8,2/28/2023 16:41:25.959,44985.6954393403,2/28/2023 1:11:21.835
4:41:26 PM,-0.147,1.1505,1.0035,0.9246,1.5802,2.5048,11:21.9,2/28/2023 16:41:26.053,44985.6954404282,2/28/2023 1:11:21.929
4:41:26 PM,-0.1573,1.1459,0.9886,0.9251,1.5856,2.5107,11:22.0,2/28/2023 16:41:26.132,44985.6954413426,2/28/2023 1:11:22.008
4:41:26 PM,-0.162,1.1415,0.9795,0.9251,1.5902,2.5153,11:22.1,2/28/2023 16:41:26.226,44985.6954424306,2/28/2023 1:11:22.102
4:41:26 PM,-0.162,1.1382,0.9761,0.9196,1.5908,2.5104,11:22.2,2/28/2023 16:41:26.321,44985.6954435301,2/28/2023 1:11:22.197
4:41:26 PM,-0.1623,1.1418,0.9795,0.9177,1.5987,2.5165,11:22.3,2/28/2023 16:41:26.411,44985.6954445718,2/28/2023 1:11:22.287
4:41:26 PM,-0.1658,1.1443,0.9785,0.9213,1.6072,2.5285,11:22.4,2/28/2023 16:41:26.497,44985.6954455671,2/28/2023 1:11:22.373
4:41:27 PM,-0.1666,1.1415,0.975,0.9215,1.6085,2.53,11:22.5,2/28/2023 16:41:26.590,44985.6954466435,2/28/2023 1:11:22.466
4:41:27 PM,-0.1673,1.1425,0.9753,0.9172,1.6162,2.5335,11:22.5,2/28/2023 16:41:26.670,44985.6954475694,2/28/2023 1:11:22.546
4:41:27 PM,-0.1677,1.1467,0.9789,0.9089,1.6219,2.5308,11:22.6,2/28/2023 16:41:26.765,44985.6954486690,2/28/2023 1:11:22.641
4:41:27 PM,-0.1685,1.1459,0.9774,0.9018,1.626,2.5278,11:22.7,2/28/2023 16:41:26.860,44985.6954497685,2/28/2023 1:11:22.736
4:41:27 PM,-0.1685,1.1436,0.9751,0.8913,1.6224,2.5137,11:22.8,2/28/2023 16:41:26.939,44985.6954506829,2/28/2023 1:11:22.815
